,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,global,global_100,global_top,popularity
84,Firestone,https://api.spotify.com/v1/audio-analysis/2sNvitW3TxiTeC9xT9f2ZZ,https://api.spotify.com/v1/tracks/2sNvitW3TxiTeC9xT9f2ZZ,spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,Kygo,0.408,0.486,273684,0.652,6.63e-05,11,0.077,-7.226,0,0.052000000000000005,113.055,0.391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,33
85,Stay (with Alessia Cara),https://api.spotify.com/v1/audio-analysis/6uBhi9gBXWjanegOb2Phh0,https://api.spotify.com/v1/tracks/6uBhi9gBXWjanegOb2Phh0,spotify:track:6uBhi9gBXWjanegOb2Phh0,Zedd,0.23800000000000002,0.457,210091,0.627,0.0,5,0.11599999999999999,-5.091,0,0.111,101.384,0.5539999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,80
86,Needed Me,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,Rihanna,0.107,0.688,191600,0.325,0.0,5,0.0837,-8.083,0,0.251,110.88799999999999,0.275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,76
87,Riptide,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,Vance Joy,0.431,0.484,204280,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,0.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,79
88,"Happy - From ""Despicable Me 2""",https://api.spotify.com/v1/audio-analysis/3RkvscbM4aNbELiQf7PJwn,https://api.spotify.com/v1/tracks/3RkvscbM4aNbELiQf7PJwn,spotify:track:3RkvscbM4aNbELiQf7PJwn,Pharrell Williams,0.29100000000000004,0.662,233293,0.757,0.0,5,0.0885,-6.818,0,0.14400000000000002,159.945,0.9620000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,26
89,Paris,https://api.spotify.com/v1/audio-analysis/15vzANxN8G9wWfwAJLLMCg,https://api.spotify.com/v1/tracks/15vzANxN8G9wWfwAJLLMCg,spotify:track:15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,0.0243,0.6459999999999999,221520,0.644,0.0,2,0.0888,-6.763,1,0.031,99.999,0.251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,True,False,82
90,Middle,https://api.spotify.com/v1/audio-analysis/2bKhIGdMdcqCqQ2ZhSv5nE,https://api.spotify.com/v1/tracks/2bKhIGdMdcqCqQ2ZhSv5nE,spotify:track:2bKhIGdMdcqCqQ2ZhSv5nE,DJ Snake,0.0175,0.564,220573,0.737,0.0,9,0.054000000000000006,-4.079,1,0.0414,104.764,0.21100000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,17
91,Want to Want Me,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,spotify:track:7oGZAicScQt96OAW4AruYy,Jason Derulo,0.009059999999999999,0.775,207719,0.68,0.0,0,0.109,-5.507999999999999,0,0.0629,114.025,0.6559999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,79
92,24K Magic,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,Bruno Mars,0.034,0.818,225983,0.8029999999999999,0.0,1,0.153,-4.282,1,0.0797,106.97,0.632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,84
93,Mask Off,https://api.spotify.com/v1/audio-analysis/3rOSwuTsUlJp0Pu0MkN8r8,https://api.spotify.com/v1/tracks/3rOSwuTsUlJp0Pu0MkN8r8,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,Future,0.0102,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,0.281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,47
94,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM,spotify:track:2PIvq1pGrUjY007X5y1UpM,The Weeknd,0.40399999999999997,0.664,252227,0.371,0.0,2,0.0971,-5.959,0,0.0306,119.95,0.429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,76
95,Believer,https://api.spotify.com/v1/audio-analysis/1NtIMM4N0cFa1dNzN15chl,https://api.spotify.com/v1/tracks/1NtIMM4N0cFa1dNzN15chl,spotify:track:1NtIMM4N0cFa1dNzN15chl,Imagine Dragons,0.0512,0.772,204347,0.78,0.0,10,0.11900000000000001,-4.288,0,0.10800000000000001,124.988,0.7190000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,True,False,81
96,Me Rehúso,https://api.spotify.com/v1/audio-analysis/6De0lHrwBfPfrhorm9q1Xl,https://api.spotify.com/v1/tracks/6De0lHrwBfPfrhorm9q1Xl,spotify:track:6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,0.0231,0.7440000000000001,205715,0.804,0.0,1,0.0494,-6.327000000000001,1,0.0677,104.823,0.426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,False,90
97,How Deep Is Your Love,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,spotify:track:22mek4IiqubGD9ctzxc69s,Calvin Harris,0.0389,0.738,212640,0.868,0.0017100000000000001,11,0.38799999999999996,-4.373,0,0.0731,122.00299999999999,0.336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,77
98,Swalla (feat. Nicki Minaj & Ty Dolla $ign),https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,0.075,0.696,216409,0.8170000000000001,0.0,1,0.187,-3.862,1,0.109,98.064,0.782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,87
99,Stole the Show,https://api.spotify.com/v1/audio-analysis/4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,Kygo,0.155,0.679,222801,0.662,0.0,8,0.152,-6.069,0,0.174,99.87899999999999,0.43799999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,32
100,Call on Me - Ryan Riback Remix,https://api.spotify.com/v1/audio-analysis/2L6orAlH8tBhiFTumIfMyF,https://api.spotify.com/v1/tracks/2L6orAlH8tBhiFTumIfMyF,spotify:track:2L6orAlH8tBhiFTumIfMyF,Starley,0.0604,0.67,222041,0.838,0.000611,0,0.159,-4.0310000000000015,1,0.0362,104.99799999999999,0.7170000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,75
101,Bang Bang,https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,spotify:track:0puf9yIluy9W0vpMEUoAnN,Jessie J,0.292,0.703,199387,0.789,0.0,0,0.377,-3.423,0,0.0928,150.058,0.7609999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,67
102,Don't Wanna Know,https://api.spotify.com/v1/audio-analysis/0AKejOKlGdiB53QpwAeenO,https://api.spotify.com/v1/tracks/0AKejOKlGdiB53QpwAeenO,spotify:track:0AKejOKlGdiB53QpwAeenO,Maroon 5,0.35600000000000004,0.777,214480,0.627,0.0,7,0.0956,-6.142,1,0.0792,100.054,0.444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,34
103,Dark Horse,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,spotify:track:5jrdCoLpJSvHHorevXBATy,Katy Perry,0.00403,0.6459999999999999,215672,0.5870000000000001,0.0,6,0.145,-6.138999999999999,1,0.0528,131.93200000000002,0.341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,72
104,Summer,https://api.spotify.com/v1/audio-analysis/7b71WsDLb8gG0cSyDTFAEW,https://api.spotify.com/v1/tracks/7b71WsDLb8gG0cSyDTFAEW,spotify:track:7b71WsDLb8gG0cSyDTFAEW,Calvin Harris,0.0215,0.603,224507,0.861,0.043,4,0.1,-3.565,0,0.0325,127.962,0.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,25
105,Never Forget You,https://api.spotify.com/v1/audio-analysis/6WLS56xiRrXjSm9RSdL3zD,https://api.spotify.com/v1/tracks/6WLS56xiRrXjSm9RSdL3zD,spotify:track:6WLS56xiRrXjSm9RSdL3zD,Zara Larsson,0.00312,0.583,213428,0.732,9.86e-06,11,0.26899999999999996,-5.728,0,0.0457,145.99200000000005,0.276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,24
106,I See Fire,https://api.spotify.com/v1/audio-analysis/5pY3ovFxbvAg7reGZjJQSp,https://api.spotify.com/v1/tracks/5pY3ovFxbvAg7reGZjJQSp,spotify:track:5pY3ovFxbvAg7reGZjJQSp,Ed Sheeran,0.638,0.6409999999999999,299147,0.17600000000000002,5.14e-06,6,0.252,-11.692,1,0.0349,76.031,0.297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,33
107,Pompeii,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,spotify:track:3gbBpTdY8lnQwqxNCcf795,Bastille,0.078,0.6809999999999999,214148,0.715,0.0,9,0.275,-6.318,1,0.0388,127.429,0.593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,71
108,Prayer in C - Robin Schulz Radio Edit,https://api.spotify.com/v1/audio-analysis/5fnA9mkIfScSqHIpeDyvck,https://api.spotify.com/v1/tracks/5fnA9mkIfScSqHIpeDyvck,spotify:track:5fnA9mkIfScSqHIpeDyvck,Lilly Wood and The Prick,0.0219,0.76,189399,0.8859999999999999,7.43e-06,9,0.623,-5.356,0,0.0258,123.00200000000001,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,67
109,Rude,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,spotify:track:6RtPijgfPKROxEzTHNRiDp,MAGIC!,0.0423,0.774,224840,0.7559999999999999,0.0,1,0.305,-4.995,1,0.0389,144.032,0.9309999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,75
110,Shut Up and Dance,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,0.00701,0.578,199080,0.866,0.0,1,0.257,-3.804,1,0.0619,128.03799999999998,0.619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,80
111,My House,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,Flo Rida,0.0215,0.688,192191,0.7020000000000001,0.0,7,0.128,-4.792,0,0.0499,94.006,0.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,79
112,Timber,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,Pitbull,0.0295,0.581,204160,0.963,0.0,11,0.139,-4.087,1,0.0981,129.99200000000002,0.7879999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,76
113,Fake Love,https://api.spotify.com/v1/audio-analysis/6NMNgWgEAzde5M8U3lc6FN,https://api.spotify.com/v1/tracks/6NMNgWgEAzde5M8U3lc6FN,spotify:track:6NMNgWgEAzde5M8U3lc6FN,Drake,0.182,0.924,207813,0.5429999999999999,0.0,9,0.10300000000000001,-7.474,0,0.298,133.907,0.736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,18
114,No Money,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,Galantis,0.0282,0.6709999999999999,189127,0.9159999999999999,0.00762,6,0.24,-4.013999999999999,0,0.0397,126.01,0.8029999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,77
115,The Ocean,https://api.spotify.com/v1/audio-analysis/2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/tracks/2CPqh63wRVscbceKcPxwvv,spotify:track:2CPqh63wRVscbceKcPxwvv,Mike Perry,0.0225,0.632,183414,0.575,1.81e-06,5,0.10400000000000001,-6.478,1,0.028999999999999998,90.037,0.188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,80
116,I'm Not The Only One,https://api.spotify.com/v1/audio-analysis/0fioLzGM8ngbD1w6fMmm45,https://api.spotify.com/v1/tracks/0fioLzGM8ngbD1w6fMmm45,spotify:track:0fioLzGM8ngbD1w6fMmm45,Sam Smith,0.5539999999999999,0.45299999999999996,239317,0.496,2.65e-05,5,0.0772,-5.785,1,0.0453,80.994,0.501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,77
117,A Sky Full of Stars,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,0.00713,0.551,268467,0.636,0.00203,6,0.217,-7.125,1,0.0281,124.99600000000001,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,77
118,Sex,https://api.spotify.com/v1/audio-analysis/4CGGIk81BvfCZiscwFP6t0,https://api.spotify.com/v1/tracks/4CGGIk81BvfCZiscwFP6t0,spotify:track:4CGGIk81BvfCZiscwFP6t0,Cheat Codes,0.004529999999999999,0.503,228361,0.6920000000000001,0.0,0,0.133,-5.836,1,0.20199999999999999,102.604,0.20800000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,68
119,Into You,https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,spotify:track:2meEiZKWkiN28gITzFwQo5,Ariana Grande,0.0153,0.636,244453,0.728,1.46e-06,9,0.154,-5.871,1,0.0999,107.986,0.384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,75
120,This Girl (Kungs Vs. Cookin' On 3 Burners),https://api.spotify.com/v1/audio-analysis/3YlrH4ydAKkxuej6F4Nnkl,https://api.spotify.com/v1/tracks/3YlrH4ydAKkxuej6F4Nnkl,spotify:track:3YlrH4ydAKkxuej6F4Nnkl,Kungs,0.0865,0.7859999999999999,195561,0.69,9.03e-05,3,0.23800000000000002,-4.665,1,0.04,122.006,0.485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,17
121,Castle on the Hill,https://api.spotify.com/v1/audio-analysis/66qlqxhEMpSHOzjRK4il0b,https://api.spotify.com/v1/tracks/66qlqxhEMpSHOzjRK4il0b,spotify:track:66qlqxhEMpSHOzjRK4il0b,Ed Sheeran,0.0232,0.461,261154,0.8340000000000001,1.1400000000000001e-05,2,0.14,-4.868,1,0.0989,135.007,0.47100000000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,74
122,Blame,https://api.spotify.com/v1/audio-analysis/7EYWEwJyai7udNmqvRPsZM,https://api.spotify.com/v1/tracks/7EYWEwJyai7udNmqvRPsZM,spotify:track:7EYWEwJyai7udNmqvRPsZM,Calvin Harris,0.0282,0.41200000000000003,214427,0.8590000000000001,0.00715,0,0.40399999999999997,-4.095,0,0.0852,127.934,0.369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,19
123,Am I Wrong,https://api.spotify.com/v1/audio-analysis/2wqaekenSQZm7hxQOYt8oE,https://api.spotify.com/v1/tracks/2wqaekenSQZm7hxQOYt8oE,spotify:track:2wqaekenSQZm7hxQOYt8oE,Nico & Vinz,0.162,0.725,247520,0.68,2.13e-06,8,0.158,-5.465,1,0.0306,119.939,0.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,69
124,Waves - Robin Schulz Radio Edit,https://api.spotify.com/v1/audio-analysis/5Sf3GyLEAzJXxZ5mbCPXTu,https://api.spotify.com/v1/tracks/5Sf3GyLEAzJXxZ5mbCPXTu,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,Mr. Probz,0.00821,0.8290000000000001,208133,0.51,0.0014,5,0.0829,-9.334,0,0.0369,119.993,0.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,75
125,All About That Bass,https://api.spotify.com/v1/audio-analysis/0ifSeVGUr7py5GggttDhXw,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw,spotify:track:0ifSeVGUr7py5GggttDhXw,Meghan Trainor,0.0476,0.8109999999999999,188754,0.879,1.91e-06,9,0.109,-3.7239999999999998,1,0.0514,134.064,0.9620000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,70
126,GDFR (feat. Sage The Gemini & Lookas),https://api.spotify.com/v1/audio-analysis/6N9ZOtguCnnrvwH7zD82WJ,https://api.spotify.com/v1/tracks/6N9ZOtguCnnrvwH7zD82WJ,spotify:track:6N9ZOtguCnnrvwH7zD82WJ,Flo Rida,0.000704,0.657,190186,0.8270000000000001,0.00534,5,0.065,-4.0360000000000005,1,0.0734,145.889,0.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,68
127,Royals,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,Lorde,0.106,0.616,190185,0.4320000000000001,0.0,7,0.132,-9.546,1,0.133,84.77799999999998,0.302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,74
128,Outside,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Calvin Harris,0.213,0.6459999999999999,227267,0.823,0.0,2,0.322,-4.123,0,0.0394,128.035,0.418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,75
129,El Perdón,https://api.spotify.com/v1/audio-analysis/7qCAVkHWZkF44OzOUKf8Cr,https://api.spotify.com/v1/tracks/7qCAVkHWZkF44OzOUKf8Cr,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,Nicky Jam,0.446,0.628,205907,0.69,0.0,8,0.11199999999999999,-5.827999999999999,1,0.0511,179.91099999999997,0.662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,79
130,Black Beatles,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,spotify:track:6fujklziTHa8uoM5OQSfIo,Rae Sremmurd,0.13,0.794,291893,0.6459999999999999,0.0,0,0.14,-6.235,1,0.0614,145.931,0.322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,77
131,Waiting For Love,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,spotify:track:2P4OICZRVAQcYAV2JReRfj,Avicii,0.257,0.573,230613,0.732,0.0,6,0.172,-3.847,0,0.0498,128.07399999999998,0.617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,68
132,Locked Away,https://api.spotify.com/v1/audio-analysis/7x5xYW5W42OGPAdHUyyguy,https://api.spotify.com/v1/tracks/7x5xYW5W42OGPAdHUyyguy,spotify:track:7x5xYW5W42OGPAdHUyyguy,R. City,0.304,0.509,227480,0.6709999999999999,0.0,1,0.0452,-5.709,1,0.0678,118.413,0.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,72
133,Problem,https://api.spotify.com/v1/audio-analysis/0NenBmcPtlaBGYAhU798G4,https://api.spotify.com/v1/tracks/0NenBmcPtlaBGYAhU798G4,spotify:track:0NenBmcPtlaBGYAhU798G4,Ariana Grande,0.0214,0.653,193987,0.802,1.93e-05,1,0.10800000000000001,-5.317,0,0.215,102.993,0.589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,9
134,Are You With Me - Radio Edit,https://api.spotify.com/v1/audio-analysis/5kHiHWLcbsvTDtmHxBiaID,https://api.spotify.com/v1/tracks/5kHiHWLcbsvTDtmHxBiaID,spotify:track:5kHiHWLcbsvTDtmHxBiaID,Lost Frequencies,0.466,0.7759999999999999,138843,0.574,7.829999999999999e-05,5,0.131,-9.882,0,0.0317,121.03,0.41200000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,59
