,Position,Track Name,Artist,Streams,URL,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,1,God's Plan,Drake,53416337,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,0,0.0244,https://api.spotify.com/v1/audio-analysis/2XW4DbS6NddZxRPm5rMCeY,0.753,198960,0.45399999999999996,2XW4DbS6NddZxRPm5rMCeY,5.6200000000000004e-05,7,0.498,-9.488,1,0.0963,77.17,4,https://api.spotify.com/v1/tracks/2XW4DbS6NddZxRPm5rMCeY,audio_features,spotify:track:2XW4DbS6NddZxRPm5rMCeY,0.344
1,2,All The Stars (with SZA),Kendrick Lamar,30168080,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY,1,0.0548,https://api.spotify.com/v1/audio-analysis/2Imq77E6CEJR5TPUxlJvTY,0.532,232187,0.642,2Imq77E6CEJR5TPUxlJvTY,0.000246,5,0.0991,-4.891,0,0.111,193.016,4,https://api.spotify.com/v1/tracks/2Imq77E6CEJR5TPUxlJvTY,audio_features,spotify:track:2Imq77E6CEJR5TPUxlJvTY,0.536
2,3,Mine,Bazzi,23666856,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2,0.013999999999999999,https://api.spotify.com/v1/audio-analysis/6tHWl8ows5JOZq9Yfaqn3M,0.716,133995,0.805,6tHWl8ows5JOZq9Yfaqn3M,3.1e-06,4,0.29100000000000004,-3.839,1,0.0856,142.886,4,https://api.spotify.com/v1/tracks/6tHWl8ows5JOZq9Yfaqn3M,audio_features,spotify:track:6tHWl8ows5JOZq9Yfaqn3M,0.7190000000000001
3,4,Pray For Me (with Kendrick Lamar),The Weeknd,22395543,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x,3,0.0805,https://api.spotify.com/v1/audio-analysis/4ofvoCdXq99vpMZO4Cfp8x,0.728,211440,0.6679999999999999,4ofvoCdXq99vpMZO4Cfp8x,1.49e-05,2,0.102,-5.02,1,0.126,100.537,4,https://api.spotify.com/v1/tracks/4ofvoCdXq99vpMZO4Cfp8x,audio_features,spotify:track:4ofvoCdXq99vpMZO4Cfp8x,0.162
4,5,IDGAF,Dua Lipa,21322467,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,4,0.0433,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr,0.836,218173,0.552,76cy1WJvNGJTj78UqeA5zr,0.0,7,0.0773,-5.66,1,0.0851,97.036,4,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,audio_features,spotify:track:76cy1WJvNGJTj78UqeA5zr,0.525
5,6,rockstar,Post Malone,21291755,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX,5,0.11699999999999999,https://api.spotify.com/v1/audio-analysis/2U7Hu2RaNQNRi7izoJyZaX,0.578,218320,0.532,2U7Hu2RaNQNRi7izoJyZaX,8.97e-05,5,0.14300000000000002,-6.636,0,0.066,159.784,4,https://api.spotify.com/v1/tracks/2U7Hu2RaNQNRi7izoJyZaX,audio_features,spotify:track:2U7Hu2RaNQNRi7izoJyZaX,0.12
6,7,Look Alive (feat. Drake),BlocBoy JB,19920253,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,6,0.0010400000000000001,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,0.922,181263,0.581,4qKcDkK6siZ7Jp1Jb4m0aL,5.8599999999999995e-05,10,0.105,-7.495,1,0.27,140.02200000000002,4,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,0.595
7,8,Havana,Camila Cabello,19736610,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,7,0.184,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,0.765,217307,0.523,1rfofaqEpACxVEHIZBJe6W,3.5600000000000005e-05,2,0.132,-4.333,1,0.03,104.988,4,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.39399999999999996
8,9,Dura,Daddy Yankee,18068532,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc,8,0.174,https://api.spotify.com/v1/audio-analysis/2j2fIJGh4PMdXt9ULI5Tlc,0.7859999999999999,200480,0.846,2j2fIJGh4PMdXt9ULI5Tlc,0.0,1,0.413,-3.468,1,0.0505,95.005,4,https://api.spotify.com/v1/tracks/2j2fIJGh4PMdXt9ULI5Tlc,audio_features,spotify:track:2j2fIJGh4PMdXt9ULI5Tlc,0.8190000000000001
9,10,FRIENDS,Marshmello,17913457,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,9,0.205,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,0.626,202621,0.88,08bNPGLD8AhKpnnERrAc6G,0.0,9,0.128,-2.384,0,0.0504,95.079,4,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,audio_features,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.534
10,11,The Middle,Zedd,17897973,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,10,0.20800000000000002,https://api.spotify.com/v1/audio-analysis/2ARqIya5NAuvFVHSN3bL0m,0.748,184732,0.652,2ARqIya5NAuvFVHSN3bL0m,0.0,7,0.128,-3.02,1,0.057999999999999996,106.914,4,https://api.spotify.com/v1/tracks/2ARqIya5NAuvFVHSN3bL0m,audio_features,spotify:track:2ARqIya5NAuvFVHSN3bL0m,0.431
11,12,River (feat. Ed Sheeran),Eminem,17596221,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,11,0.17,https://api.spotify.com/v1/audio-analysis/5UEnHoDYpsxlfzWLZIc7LD,0.757,221013,0.748,5UEnHoDYpsxlfzWLZIc7LD,0.0,8,0.0759,-5.794,0,0.473,90.052,4,https://api.spotify.com/v1/tracks/5UEnHoDYpsxlfzWLZIc7LD,audio_features,spotify:track:5UEnHoDYpsxlfzWLZIc7LD,0.693
12,13,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,17508441,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,12,0.19399999999999998,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,0.653,210773,0.809,5CLGzJsGqhCEECcpnFQA8x,0.0,0,0.165,-4.0569999999999995,1,0.0474,92.213,4,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,audio_features,spotify:track:5CLGzJsGqhCEECcpnFQA8x,0.55
13,14,Finesse (Remix) [feat. Cardi B],Bruno Mars,16499044,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,13,0.0185,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,0.7040000000000001,217289,0.8590000000000001,3Vo4wInECJQuz9BIBMOu8i,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,audio_features,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.9259999999999999
14,15,Sick Boy,The Chainsmokers,15514241,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX,14,0.10400000000000001,https://api.spotify.com/v1/audio-analysis/2IKZkwHI5zsZf70STuhvOX,0.5479999999999999,193893,0.58,2IKZkwHI5zsZf70STuhvOX,0.0,11,0.127,-7.524,0,0.121,180.06599999999997,4,https://api.spotify.com/v1/tracks/2IKZkwHI5zsZf70STuhvOX,audio_features,spotify:track:2IKZkwHI5zsZf70STuhvOX,0.462
15,16,Échame La Culpa,Luis Fonsi,15494467,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,15,0.0322,https://api.spotify.com/v1/audio-analysis/1zsG4eaZmkA1dvjDDsAGLK,0.7240000000000001,173720,0.895,1zsG4eaZmkA1dvjDDsAGLK,0.0,7,0.09699999999999999,-3.617,1,0.0411,96.022,4,https://api.spotify.com/v1/tracks/1zsG4eaZmkA1dvjDDsAGLK,audio_features,spotify:track:1zsG4eaZmkA1dvjDDsAGLK,0.64
16,17,Never Be the Same,Camila Cabello,15352945,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,16,0.18100000000000002,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,0.637,226973,0.713,4eWQlBRaTjPPUlzacqEeoQ,0.000637,0,0.13699999999999998,-4.333,1,0.0747,129.923,4,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,audio_features,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,0.243
17,18,Amorfoda,Bad Bunny,14639577,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,17,0.983,https://api.spotify.com/v1/audio-analysis/3ITvHA9zhZZdBJsOsAUegF,0.727,155676,0.461,3ITvHA9zhZZdBJsOsAUegF,7.859999999999999e-05,9,0.0796,-7.527,0,0.0749,148.129,3,https://api.spotify.com/v1/tracks/3ITvHA9zhZZdBJsOsAUegF,audio_features,spotify:track:3ITvHA9zhZZdBJsOsAUegF,0.198
18,19,Stir Fry,Migos,14468212,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,18,0.00299,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,0.815,190288,0.816,2UVbBKQOdFAekPTRsnkzcf,0.0,2,0.159,-5.474,1,0.26899999999999996,181.967,4,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,audio_features,spotify:track:2UVbBKQOdFAekPTRsnkzcf,0.498
19,20,Perfect,Ed Sheeran,14209752,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,19,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.44799999999999995,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168
20,21,Wolves,Selena Gomez,14181680,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,20,0.139,https://api.spotify.com/v1/audio-analysis/7EmGUiUaOSGDnUUQUDrOXC,0.715,197993,0.802,7EmGUiUaOSGDnUUQUDrOXC,0.0,11,0.177,-4.647,0,0.0394,124.98899999999999,4,https://api.spotify.com/v1/tracks/7EmGUiUaOSGDnUUQUDrOXC,audio_features,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,0.327
21,22,New Rules,Dua Lipa,14158930,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,21,0.00256,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,0.7709999999999999,208827,0.696,2ekn2ttSfGqwhhate0LSR0,9.71e-06,9,0.179,-6.257999999999999,0,0.0755,116.054,4,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.6559999999999999
22,23,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,13973085,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,22,0.047,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,0.643,163870,0.7829999999999999,7iDa6hUg2VgEL1o1HjmfBn,0.0,10,0.083,-6.457999999999999,1,0.0856,154.084,4,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,audio_features,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,0.579
23,24,Him & I (with Halsey),G-Eazy,13570902,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,23,0.0534,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,0.589,268867,0.731,5k38wzpLb15YgncyWdTZE4,0.0,2,0.308,-6.343,1,0.0868,87.90799999999999,4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,audio_features,spotify:track:5k38wzpLb15YgncyWdTZE4,0.191
24,25,Love Lies,Khalid,13554767,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,24,0.0956,https://api.spotify.com/v1/audio-analysis/45Egmo7icyopuzJN0oMEdk,0.708,201707,0.648,45Egmo7icyopuzJN0oMEdk,0.0,6,0.134,-5.626,1,0.0449,143.955,4,https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk,audio_features,spotify:track:45Egmo7icyopuzJN0oMEdk,0.33799999999999997
25,26,I Fall Apart,Post Malone,13291809,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,25,0.0777,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,0.573,223347,0.5429999999999999,75ZvA4QfFiZvzhj2xkaWAh,0.0,8,0.19899999999999998,-5.357,0,0.0398,143.916,4,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,audio_features,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.308
26,27,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,13208405,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,26,0.0188,https://api.spotify.com/v1/audio-analysis/5hM6sP0Gh1jD57drszNueC,0.483,244293,0.799,5hM6sP0Gh1jD57drszNueC,0.0,2,0.226,-4.567,0,0.0366,112.946,4,https://api.spotify.com/v1/tracks/5hM6sP0Gh1jD57drszNueC,audio_features,spotify:track:5hM6sP0Gh1jD57drszNueC,0.171
27,28,Let You Down,NF,12921452,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,27,0.33,https://api.spotify.com/v1/audio-analysis/6mrKP2jyIQmM0rw6fQryjr,0.659,212120,0.716,6mrKP2jyIQmM0rw6fQryjr,0.0,5,0.17300000000000001,-5.672999999999999,0,0.111,148.015,4,https://api.spotify.com/v1/tracks/6mrKP2jyIQmM0rw6fQryjr,audio_features,spotify:track:6mrKP2jyIQmM0rw6fQryjr,0.43700000000000006
28,29,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,12530784,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,28,0.000874,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,0.563,229670,0.7170000000000001,51rXHuKN8Loc4sUlKPODgH,0.0,1,0.183,-5.186,1,0.337,82.064,4,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,audio_features,spotify:track:51rXHuKN8Loc4sUlKPODgH,0.42700000000000005
29,30,Bella,Wolfine,12301198,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE,29,0.128,https://api.spotify.com/v1/audio-analysis/4R55IUi2x7S5ek2SpebOiE,0.909,197120,0.493,4R55IUi2x7S5ek2SpebOiE,0.000147,3,0.127,-6.688,1,0.0735,94.016,4,https://api.spotify.com/v1/tracks/4R55IUi2x7S5ek2SpebOiE,audio_features,spotify:track:4R55IUi2x7S5ek2SpebOiE,0.8440000000000001
30,31,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,12126692,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,30,0.0393,https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y,0.659,174800,0.7170000000000001,5AEtlRudpgdT5FtNiuly6Y,0.0,8,0.0769,-4.202,1,0.0581,103.036,4,https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y,audio_features,spotify:track:5AEtlRudpgdT5FtNiuly6Y,0.71
31,32,Shape of You,Ed Sheeran,12124920,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,31,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.9309999999999999
32,33,Corazón,Maluma,11454758,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,32,0.28300000000000003,https://api.spotify.com/v1/audio-analysis/4lESS6vuruP6a79KWRaQou,0.871,184067,0.768,4lESS6vuruP6a79KWRaQou,2.25e-05,4,0.162,-5.401,0,0.122,98.98899999999999,4,https://api.spotify.com/v1/tracks/4lESS6vuruP6a79KWRaQou,audio_features,spotify:track:4lESS6vuruP6a79KWRaQou,0.765
33,34,I Miss You (feat. Julia Michaels),Clean Bandit,11311372,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,33,0.245,https://api.spotify.com/v1/audio-analysis/2xmrfQpmS2iJExTlklLoAL,0.638,205748,0.6579999999999999,2xmrfQpmS2iJExTlklLoAL,3.77e-06,3,0.0919,-6.318,1,0.0456,105.07600000000001,4,https://api.spotify.com/v1/tracks/2xmrfQpmS2iJExTlklLoAL,audio_features,spotify:track:2xmrfQpmS2iJExTlklLoAL,0.33
34,35,Capital Letters,Hailee Steinfeld,11155603,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,34,0.0388,https://api.spotify.com/v1/audio-analysis/2bllegdYt2WoYdbRZyJ730,0.669,219386,0.8140000000000001,2bllegdYt2WoYdbRZyJ730,3.71e-06,0,0.0834,-5.507999999999999,1,0.0715,100.065,4,https://api.spotify.com/v1/tracks/2bllegdYt2WoYdbRZyJ730,audio_features,spotify:track:2bllegdYt2WoYdbRZyJ730,0.457
35,36,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,10995579,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,35,0.0482,https://api.spotify.com/v1/audio-analysis/33bnxcjePIkcmNjEFTJX0l,0.6809999999999999,220117,0.7879999999999999,33bnxcjePIkcmNjEFTJX0l,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,https://api.spotify.com/v1/tracks/33bnxcjePIkcmNjEFTJX0l,audio_features,spotify:track:33bnxcjePIkcmNjEFTJX0l,0.8390000000000001
36,37,Downtown,Anitta,10849879,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,36,0.18,https://api.spotify.com/v1/audio-analysis/3Ga6eKrUFf12ouh9Yw3v2D,0.775,193456,0.679,3Ga6eKrUFf12ouh9Yw3v2D,7.26e-05,4,0.068,-4.985,0,0.135,166.00799999999998,4,https://api.spotify.com/v1/tracks/3Ga6eKrUFf12ouh9Yw3v2D,audio_features,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,0.619
37,38,Say Something,Justin Timberlake,10740439,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS,37,0.10300000000000001,https://api.spotify.com/v1/audio-analysis/1LhMopPAallLeaeNutqbgS,0.7070000000000001,278893,0.632,1LhMopPAallLeaeNutqbgS,1.09e-05,10,0.0841,-7.031000000000001,1,0.0789,97.04,4,https://api.spotify.com/v1/tracks/1LhMopPAallLeaeNutqbgS,audio_features,spotify:track:1LhMopPAallLeaeNutqbgS,0.37200000000000005
38,39,Criminal,Natti Natasha,10556847,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,38,0.03,https://api.spotify.com/v1/audio-analysis/6Za3190Sbw39BBC77WSS1C,0.8140000000000001,232550,0.813,6Za3190Sbw39BBC77WSS1C,9.329999999999999e-05,2,0.255,-3.023,0,0.0561,79.997,4,https://api.spotify.com/v1/tracks/6Za3190Sbw39BBC77WSS1C,audio_features,spotify:track:6Za3190Sbw39BBC77WSS1C,0.8390000000000001
39,40,Rewrite The Stars,Zac Efron,10288625,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,39,0.0716,https://api.spotify.com/v1/audio-analysis/630sXRhIcfwr2e4RdNtjKN,0.684,217440,0.619,630sXRhIcfwr2e4RdNtjKN,0.0,10,0.122,-7.005,1,0.0386,125.046,4,https://api.spotify.com/v1/tracks/630sXRhIcfwr2e4RdNtjKN,audio_features,spotify:track:630sXRhIcfwr2e4RdNtjKN,0.284
40,41,Silence,Marshmello,10256888,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,40,0.256,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,0.52,180823,0.7609999999999999,7vGuf3Y35N4wmASOKLUVVU,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,audio_features,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.28600000000000003
41,42,X (with 2 Chainz & Saudi),ScHoolboy Q,10009254,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa,41,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.8009999999999999,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
42,43,The Ways (with Swae Lee),Khalid,9894231,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN,42,0.0739,https://api.spotify.com/v1/audio-analysis/5jyyPsIGM2yqkZN9R3TmvN,0.725,238893,0.7190000000000001,5jyyPsIGM2yqkZN9R3TmvN,0.0,11,0.14800000000000002,-5.885,0,0.0545,140.01,4,https://api.spotify.com/v1/tracks/5jyyPsIGM2yqkZN9R3TmvN,audio_features,spotify:track:5jyyPsIGM2yqkZN9R3TmvN,0.57
43,44,What Lovers Do (feat. SZA),Maroon 5,9885743,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,43,0.0805,https://api.spotify.com/v1/audio-analysis/4nYsmWkuTaowTMy4gskmBw,0.792,199849,0.612,4nYsmWkuTaowTMy4gskmBw,3.83e-06,5,0.0852,-5.212000000000001,0,0.0693,109.959,4,https://api.spotify.com/v1/tracks/4nYsmWkuTaowTMy4gskmBw,audio_features,spotify:track:4nYsmWkuTaowTMy4gskmBw,0.42
44,45,This Is Me,Keala Settle,9795918,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,44,0.0805,https://api.spotify.com/v1/audio-analysis/4nYsmWkuTaowTMy4gskmBw,0.792,199849,0.612,4nYsmWkuTaowTMy4gskmBw,3.83e-06,5,0.0852,-5.212000000000001,0,0.0693,109.959,4,https://api.spotify.com/v1/tracks/4nYsmWkuTaowTMy4gskmBw,audio_features,spotify:track:4nYsmWkuTaowTMy4gskmBw,0.42
45,46,Feel It Still,Portugal. The Man,9723542,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,45,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.8009999999999999,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
46,47,Too Good At Goodbyes,Sam Smith,9704921,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,46,0.615,https://api.spotify.com/v1/audio-analysis/3VlbOrM6nYPprVvzBZllE5,0.6609999999999999,201000,0.373,3VlbOrM6nYPprVvzBZllE5,0.0,5,0.177,-8.249,1,0.0505,91.5,4,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,audio_features,spotify:track:3VlbOrM6nYPprVvzBZllE5,0.523
47,48,Thunder,Imagine Dragons,9532196,https://open.spotify.com/track/5VnDkUNyX6u5Sk0yZiP8XB,47,0.00782,https://api.spotify.com/v1/audio-analysis/5VnDkUNyX6u5Sk0yZiP8XB,0.604,187147,0.826,5VnDkUNyX6u5Sk0yZiP8XB,0.15,0,0.154,-4.803999999999999,1,0.0434,167.985,4,https://api.spotify.com/v1/tracks/5VnDkUNyX6u5Sk0yZiP8XB,audio_features,spotify:track:5VnDkUNyX6u5Sk0yZiP8XB,0.24100000000000002
48,49,Sensualidad,Bad Bunny,9390882,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,48,0.423,https://api.spotify.com/v1/audio-analysis/5hcisvFMidkMJlElTO9Qmw,0.807,297485,0.6809999999999999,5hcisvFMidkMJlElTO9Qmw,0.0,11,0.0962,-6.268,1,0.0983,140.006,4,https://api.spotify.com/v1/tracks/5hcisvFMidkMJlElTO9Qmw,audio_features,spotify:track:5hcisvFMidkMJlElTO9Qmw,0.6759999999999999
49,50,XO TOUR Llif3,Lil Uzi Vert,9182439,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,49,0.00264,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,0.732,182707,0.75,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.3660000000000005,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401
50,51,Narcos,Migos,8635931,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,0,0.0146,https://api.spotify.com/v1/audio-analysis/0wbnC9AUenxp613TYaJsGK,0.9359999999999999,255379,0.588,0wbnC9AUenxp613TYaJsGK,0.0,7,0.139,-6.9479999999999995,0,0.136,124.98700000000001,4,https://api.spotify.com/v1/tracks/0wbnC9AUenxp613TYaJsGK,audio_features,spotify:track:0wbnC9AUenxp613TYaJsGK,0.23800000000000002
51,52,EL BAÑO,Enrique Iglesias,8495935,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,1,0.132,https://api.spotify.com/v1/audio-analysis/2vvdTrdryjsl8DmPIMDWZU,0.7190000000000001,228139,0.8420000000000001,2vvdTrdryjsl8DmPIMDWZU,0.0,6,0.105,-3.562,0,0.0383,90.01700000000001,4,https://api.spotify.com/v1/tracks/2vvdTrdryjsl8DmPIMDWZU,audio_features,spotify:track:2vvdTrdryjsl8DmPIMDWZU,0.534
52,53,Ric Flair Drip (& Metro Boomin),Offset,8466568,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2,0.149,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,0.88,172800,0.428,7sO5G9EABYOXQKNPNiE9NR,5.07e-05,9,0.114,-8.28,1,0.20600000000000002,100.007,4,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,audio_features,spotify:track:7sO5G9EABYOXQKNPNiE9NR,0.33299999999999996
53,54,Heaven,Julia Michaels,8330083,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb,3,0.862,https://api.spotify.com/v1/audio-analysis/1T575AhHueYinKSDflEsGK,0.5539999999999999,191787,0.37799999999999995,1T575AhHueYinKSDflEsGK,0.0,7,0.0829,-9.168,0,0.0384,199.831,3,https://api.spotify.com/v1/tracks/1T575AhHueYinKSDflEsGK,audio_features,spotify:track:1T575AhHueYinKSDflEsGK,0.284
