,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,song,artist,genre
0,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931,92,Shape of You,Ed Sheeran,pop
1,0.00902,https://api.spotify.com/v1/audio-analysis/12VWzyPDBCc8fqeWCAfNwR,0.785,173987,0.617,12VWzyPDBCc8fqeWCAfNwR,0.00246,1,0.351,-5.871,1,0.0522,103.981,4,https://api.spotify.com/v1/tracks/12VWzyPDBCc8fqeWCAfNwR,audio_features,spotify:track:12VWzyPDBCc8fqeWCAfNwR,0.382,74,One Dance,Drake,hip hop
2,0.415,https://api.spotify.com/v1/audio-analysis/7crMiinWx373rNBZBaVske,0.736,245507,0.541,7crMiinWx373rNBZBaVske,0.0,8,0.11,-5.597,1,0.0297,94.962,4,https://api.spotify.com/v1/tracks/7crMiinWx373rNBZBaVske,audio_features,spotify:track:7crMiinWx373rNBZBaVske,0.662,65,Closer,The Chainsmokers,house
3,0.00346,https://api.spotify.com/v1/audio-analysis/4vS8VaBwJJV5Ry7UFIQuoo,0.723,176561,0.809,4vS8VaBwJJV5Ry7UFIQuoo,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,https://api.spotify.com/v1/tracks/4vS8VaBwJJV5Ry7UFIQuoo,audio_features,spotify:track:4vS8VaBwJJV5Ry7UFIQuoo,0.274,20,Lean On (feat. MØ & DJ Snake),Major Lazer,electronic
4,0.474,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,0.781,281560,0.445,34gCuhDGsG4bRPIf9bb02f,0.0,2,0.184,-6.061,1,0.0295,78.998,4,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.591,87,Thinking Out Loud,Ed Sheeran,pop
5,0.0865,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,0.605,200787,0.768,09CtPGIpYB4BrO8qb1RGsF,0.0,0,0.308,-3.724,0,0.0476,100.209,4,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,audio_features,spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.414,76,Sorry,Justin Bieber,pop
6,0.222,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,0.63,228827,0.815,6rPO02ozF3bM7NnOV4h6s2,0.0,2,0.091,-4.265,1,0.152,88.357,4,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.813,81,Despacito - Remix,Luis Fonsi,latino
7,0.856,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,0.607,233720,0.376,50kpGaPAhYJ3sGmk6vplg0,0.0,4,0.285,-9.954,1,0.453,102.541,4,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.545,77,Love Yourself,Justin Bieber,pop
8,0.19,https://api.spotify.com/v1/audio-analysis/0w75KG0DuLDi6tdHmEMovD,0.534,208667,0.868,0w75KG0DuLDi6tdHmEMovD,0.00318,11,0.148,-5.057,1,0.206,159.757,4,https://api.spotify.com/v1/tracks/0w75KG0DuLDi6tdHmEMovD,audio_features,spotify:track:0w75KG0DuLDi6tdHmEMovD,0.406,61,Don't Let Me Down,The Chainsmokers,house
9,0.034,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,0.665,197933,0.725,1MtUq6Wp1eQ8PC6BbPCj8P,9.17e-06,7,0.0864,-6.588,0,0.12,101.96,4,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,audio_features,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,0.703,77,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,electronic
10,0.168,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,0.675,230453,0.595,7MXVkk9YMctZqd1Srtv4MB,3.36e-06,7,0.136,-7.033,1,0.284,185.998,4,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.491,81,Starboy,The Weeknd,rap
11,0.0771,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,0.652,205947,0.713,0lYBSQXN6rCTvUZvg9S0lU,1.02e-05,8,0.144,-5.311,1,0.0368,100.023,4,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,audio_features,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.152,77,Let Me Love You,DJ Snake,electronic
12,0.61,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,0.837,205680,0.571,4B0JvthVoAAuygILe3n4Bs,0.000898,5,0.0849,-8.273,0,0.0922,125.034,4,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,audio_features,spotify:track:4B0JvthVoAAuygILe3n4Bs,0.801,73,What Do You Mean?,Justin Bieber,pop
13,0.055,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,0.602,185360,0.797,7zsXy7vlHdItvUSH8EwQss,0.0,6,0.187,-5.084,0,0.0534,92.928,4,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,audio_features,spotify:track:7zsXy7vlHdItvUSH8EwQss,0.492,75,Cold Water,Major Lazer,electronic
14,0.0472,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,0.628,211667,0.698,27SdWb2rFzO6GWiYDBTD9j,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,audio_features,spotify:track:27SdWb2rFzO6GWiYDBTD9j,0.732,79,Cheap Thrills,Sia,pop
15,0.607,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,0.614,258987,0.379,1HNkqx9Ahdgi1Ixy2xkKkL,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,audio_features,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.201,87,Photograph,Ed Sheeran,pop
16,0.128,https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R,0.58,218320,0.531,1OmcAT5Y8eg5bUPv9qJT4R,0.000127,5,0.143,-6.631,0,0.0776,159.786,4,https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R,audio_features,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,0.141,87,rockstar,Post Malone,rap
17,0.0462,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,202333,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.648,84,Stressed Out,Twenty One Pilots,punk
18,0.00801,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.856,269667,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,4,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.928,84,Uptown Funk,Mark Ronson,Unknown
19,0.141,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,0.78,180560,0.68,023OVLNzXhX0j7CxswUt6D,1.2e-05,4,0.138,-6.081,1,0.0305,118.026,4,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,audio_features,spotify:track:023OVLNzXhX0j7CxswUt6D,0.594,64,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,Unknown
20,0.287,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,0.765,237300,0.473,5kqIPrATaCc2LqxVWzQGbk,0.0,10,0.391,-5.829,1,0.0514,119.992,4,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,audio_features,spotify:track:5kqIPrATaCc2LqxVWzQGbk,0.34,82,7 Years,Lukas Graham,Unknown
21,0.2,https://api.spotify.com/v1/audio-analysis/7CUYHcu0RnbOnMz4RuN07w,0.618,228200,0.793,7CUYHcu0RnbOnMz4RuN07w,0.0,2,0.106,-4.777,1,0.151,88.387,4,https://api.spotify.com/v1/tracks/7CUYHcu0RnbOnMz4RuN07w,audio_features,spotify:track:7CUYHcu0RnbOnMz4RuN07w,0.874,78,Despacito (Featuring Daddy Yankee),Luis Fonsi,latino
22,0.0186,https://api.spotify.com/v1/audio-analysis/3zkWCteF82vJwv0hRLba76,0.751,206880,0.744,3zkWCteF82vJwv0hRLba76,0.0,10,0.0447,-6.604,0,0.0671,149.961,4,https://api.spotify.com/v1/tracks/3zkWCteF82vJwv0hRLba76,audio_features,spotify:track:3zkWCteF82vJwv0hRLba76,0.77,16,Stitches,Shawn Mendes,pop
23,0.0291,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,0.589,212627,0.651,7gHs73wELdeycvS48JfIos,3.2e-06,6,0.111,-5.097,1,0.0306,90.011,4,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,audio_features,spotify:track:7gHs73wELdeycvS48JfIos,0.166,85,Faded,Alan Walker,electronic
24,0.199,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,0.63,222160,0.928,0azC730Exh71aQlOt9Zj3y,0.124,9,0.148,-2.787,0,0.0331,123.963,4,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,audio_features,spotify:track:0azC730Exh71aQlOt9Zj3y,0.465,82,This Is What You Came For,Calvin Harris,electronic
25,0.336,https://api.spotify.com/v1/audio-analysis/4sPmO7WMQUAf45kwMOtONw,0.481,295493,0.451,4sPmO7WMQUAf45kwMOtONw,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,https://api.spotify.com/v1/tracks/4sPmO7WMQUAf45kwMOtONw,audio_features,spotify:track:4sPmO7WMQUAf45kwMOtONw,0.289,72,Hello,Adele,pop
26,0.124,https://api.spotify.com/v1/audio-analysis/6RsWqX8zABZLhZydXxEFOm,0.702,213520,0.77,6RsWqX8zABZLhZydXxEFOm,0.0,9,0.103,-5.416,0,0.0482,107.951,4,https://api.spotify.com/v1/tracks/6RsWqX8zABZLhZydXxEFOm,audio_features,spotify:track:6RsWqX8zABZLhZydXxEFOm,0.593,77,Can't Feel My Face,The Weeknd,rap
27,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,0.059,85.043,4,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494,86,Say You Won't Let Go,James Arthur,pop
28,0.103,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,0.803,214480,0.585,4tCtwWceOPWzenK2HAIJSb,3.94e-06,8,0.0644,-5.861,1,0.0432,105.017,4,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,0.593,82,Work from Home,Fifth Harmony,pop
29,0.634,https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX,0.566,241693,0.664,0aOluBqXYd0rFSCsgDyAWX,0.0,4,0.116,-5.303,0,0.0464,128.945,4,https://api.spotify.com/v1/tracks/0aOluBqXYd0rFSCsgDyAWX,audio_features,spotify:track:0aOluBqXYd0rFSCsgDyAWX,0.437,76,Take Me to Church,Hozier,folk
30,0.0306,https://api.spotify.com/v1/audio-analysis/1dNIEtp7AY3oDAKCGg2XkH,0.607,247627,0.649,1dNIEtp7AY3oDAKCGg2XkH,2.46e-05,11,0.174,-6.695,0,0.0362,102.996,4,https://api.spotify.com/v1/tracks/1dNIEtp7AY3oDAKCGg2XkH,audio_features,spotify:track:1dNIEtp7AY3oDAKCGg2XkH,0.505,82,Something Just Like This,The Chainsmokers,house
31,0.064,https://api.spotify.com/v1/audio-analysis/4m6D70k5xMmCDCB19u7Bi0,0.599,219320,0.538,4m6D70k5xMmCDCB19u7Bi0,0.0,11,0.0927,-6.3,1,0.171,183.941,4,https://api.spotify.com/v1/tracks/4m6D70k5xMmCDCB19u7Bi0,audio_features,spotify:track:4m6D70k5xMmCDCB19u7Bi0,0.56,57,Work,Rihanna,r&b
32,0.0106,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,0.669,237547,0.832,1WkMMavIMc4JZ8cfMmxHkI,0.0,0,0.0968,-5.72,1,0.0682,113.035,4,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,audio_features,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.7,78,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,r&b
33,0.000259,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,0.904,177000,0.611,7KXjTSCq5nL1LoYtL7XAwS,2.03e-05,1,0.0976,-6.842,0,0.0888,150.02,4,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.4,87,HUMBLE.,Kendrick Lamar,hip hop
34,0.132,https://api.spotify.com/v1/audio-analysis/1rtDwblY1CJ9i490fMzJnc,0.455,187973,0.797,1rtDwblY1CJ9i490fMzJnc,0.0,10,0.11,-4.133,0,0.36,165.717,4,https://api.spotify.com/v1/tracks/1rtDwblY1CJ9i490fMzJnc,audio_features,spotify:track:1rtDwblY1CJ9i490fMzJnc,0.757,18,Treat You Better,Shawn Mendes,pop
35,0.559,https://api.spotify.com/v1/audio-analysis/4cdv3CQkDVZzZOKm0kaaZu,0.416,172724,0.43,4cdv3CQkDVZzZOKm0kaaZu,0.000244,0,0.11,-6.516,1,0.0408,84.406,4,https://api.spotify.com/v1/tracks/4cdv3CQkDVZzZOKm0kaaZu,audio_features,spotify:track:4cdv3CQkDVZzZOKm0kaaZu,0.177,6,Stay With Me,Sam Smith,pop
36,0.369,https://api.spotify.com/v1/audio-analysis/7wqSzGeodspE3V6RBD5W8L,0.689,229526,0.481,7wqSzGeodspE3V6RBD5W8L,1.03e-06,10,0.0649,-7.503,1,0.0815,80.025,4,https://api.spotify.com/v1/tracks/7wqSzGeodspE3V6RBD5W8L,audio_features,spotify:track:7wqSzGeodspE3V6RBD5W8L,0.283,29,See You Again (feat. Charlie Puth),Wiz Khalifa,hip hop
37,0.0293,https://api.spotify.com/v1/audio-analysis/1F2HXIJrE2Xn81OzT2zZvW,0.726,233833,0.769,1F2HXIJrE2Xn81OzT2zZvW,0.0101,6,0.104,-5.043,1,0.123,97.985,4,https://api.spotify.com/v1/tracks/1F2HXIJrE2Xn81OzT2zZvW,audio_features,spotify:track:1F2HXIJrE2Xn81OzT2zZvW,0.733,32,Unforgettable,French Montana,hip hop
38,0.0375,https://api.spotify.com/v1/audio-analysis/40MkEbKzuSW9ET6HBngqnK,0.747,166138,0.877,40MkEbKzuSW9ET6HBngqnK,0.000833,9,0.233,-3.782,0,0.0664,107.991,4,https://api.spotify.com/v1/tracks/40MkEbKzuSW9ET6HBngqnK,audio_features,spotify:track:40MkEbKzuSW9ET6HBngqnK,0.752,21,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,electronic
39,0.186,https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb,0.768,216897,0.517,0ofbQMrRDsUaVKq2mGLEAb,3.8e-05,7,0.104,-4.323,0,0.0312,104.992,4,https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb,audio_features,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,0.418,84,Havana,Camila Cabello,pop
40,0.0841,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,0.732,195920,0.396,6i0V12jOa3mr6uu4WYhUBr,3.58e-05,4,0.105,-9.348,0,0.0286,90.024,4,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.548,83,Heathens,Twenty One Pilots,punk
41,0.365,https://api.spotify.com/v1/audio-analysis/6GmUVqe73u5YRfUUynZK6I,0.479,252733,0.545,6GmUVqe73u5YRfUUynZK6I,0.0,7,0.0963,-7.346,1,0.0688,74.897,4,https://api.spotify.com/v1/tracks/6GmUVqe73u5YRfUUynZK6I,audio_features,spotify:track:6GmUVqe73u5YRfUUynZK6I,0.244,75,Let Her Go,Passenger,indie
42,0.00302,https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7,0.903,267067,0.621,0wwPcA6wtMf6HUMpIRdeP7,0.000186,2,0.0504,-8.132,1,0.0578,134.969,4,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7,audio_features,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.553,74,Hotline Bling,Drake,hip hop
43,0.922,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,0.422,269560,0.264,3U4isOIWM3VvDubwSI3y7a,0.0,8,0.132,-7.064,1,0.0322,119.93,4,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.331,86,All of Me,John Legend,r&b
44,0.041,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,0.432,250286,0.781,66hayvUbTotekKU3H4ta1f,4.21e-06,4,0.0789,-4.038,0,0.0567,139.432,4,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,audio_features,spotify:track:66hayvUbTotekKU3H4ta1f,0.197,79,Where Are Ü Now (with Justin Bieber),Jack Ü,electronic
45,0.406,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,0.72,251088,0.763,5knuzwU65gJK7IF5yJsuaW,0.0,9,0.18,-4.068,0,0.0523,101.965,4,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,audio_features,spotify:track:5knuzwU65gJK7IF5yJsuaW,0.742,86,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,electronic
46,0.0231,https://api.spotify.com/v1/audio-analysis/5YEOzOojehCqxGQCcQiyR4,0.576,246761,0.777,5YEOzOojehCqxGQCcQiyR4,0.0,10,0.366,-5.035,0,0.458,145.2,4,https://api.spotify.com/v1/tracks/5YEOzOojehCqxGQCcQiyR4,audio_features,spotify:track:5YEOzOojehCqxGQCcQiyR4,0.259,69,Panda,Desiigner,hip hop
47,0.00256,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,0.771,208827,0.696,2ekn2ttSfGqwhhate0LSR0,9.71e-06,9,0.179,-6.258,0,0.0755,116.054,4,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.656,94,New Rules,Dua Lipa,pop
48,0.0533,https://api.spotify.com/v1/audio-analysis/72Q0FQQo32KJloivv5xge2,0.599,288877,0.667,72Q0FQQo32KJloivv5xge2,0.0,7,0.134,-4.267,1,0.0367,80.984,4,https://api.spotify.com/v1/tracks/72Q0FQQo32KJloivv5xge2,audio_features,spotify:track:72Q0FQQo32KJloivv5xge2,0.817,34,I'm the One,DJ Khaled,hip hop
49,0.00264,https://api.spotify.com/v1/audio-analysis/2eMwDehkIC1j68U6FA3Eiq,0.732,182707,0.75,2eMwDehkIC1j68U6FA3Eiq,0.0,11,0.109,-6.366,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/2eMwDehkIC1j68U6FA3Eiq,audio_features,spotify:track:2eMwDehkIC1j68U6FA3Eiq,0.401,57,XO TOUR Llif3,Lil Uzi Vert,rap
50,0.126,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,0.478,186813,0.799,4G8gkOterJn0Ywt6uhqbhp,0.000106,9,0.76,-3.614,1,0.0638,136.268,4,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,audio_features,spotify:track:4G8gkOterJn0Ywt6uhqbhp,0.176,76,Radioactive,Imagine Dragons,rock
51,0.0186,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,0.757,251467,0.672,40YcuQysJ0KlGQTeGUosTC,0.0,0,0.158,-6.524,0,0.0955,111.996,4,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,audio_features,spotify:track:40YcuQysJ0KlGQTeGUosTC,0.382,80,"Me, Myself & I",G-Eazy,rap
52,0.0197,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,0.399,216120,0.787,2s1sdSqGcKxpPr5lCl7jAV,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,audio_features,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,0.572,72,Chandelier,Sia,pop
53,0.0861,https://api.spotify.com/v1/audio-analysis/25khomWgBVamSdKw7hzm3l,0.356,242253,0.567,25khomWgBVamSdKw7hzm3l,0.0,0,0.137,-7.011,0,0.0798,135.553,5,https://api.spotify.com/v1/tracks/25khomWgBVamSdKw7hzm3l,audio_features,spotify:track:25khomWgBVamSdKw7hzm3l,0.109,77,The Hills,The Weeknd,rap
54,0.052,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,0.751,235493,0.768,2iuZJX9X9P0GKaE93xcPjk,0.0,1,0.0848,-7.089,1,0.0346,120.084,4,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,audio_features,spotify:track:2iuZJX9X9P0GKaE93xcPjk,0.881,74,Sugar,Maroon 5,pop
55,0.0905,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,0.648,220781,0.532,12GEpg2XOPyqk03JZEZnJs,0.0,0,0.0831,-6.597,1,0.0746,99.983,4,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,audio_features,spotify:track:12GEpg2XOPyqk03JZEZnJs,0.487,76,It Ain’t Me (with Selena Gomez),Kygo,electronic
56,0.621,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,0.728,217707,0.563,37FXw5QGFN7uwwsLy8uAc0,0.0,1,0.179,-8.053,0,0.134,100.017,4,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,audio_features,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.352,75,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,pop
57,0.0578,https://api.spotify.com/v1/audio-analysis/2y5aJvzXhHPA94U5GFAcXe,0.737,245653,0.452,2y5aJvzXhHPA94U5GFAcXe,1.48e-05,0,0.187,-8.366,1,0.0534,117.962,4,https://api.spotify.com/v1/tracks/2y5aJvzXhHPA94U5GFAcXe,audio_features,spotify:track:2y5aJvzXhHPA94U5GFAcXe,0.096,80,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,r&b
58,0.013,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.853,206693,0.56,0KKkJNfGyhkQ5aFogxQAPU,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86,88,That's What I Like,Bruno Mars,pop
59,0.133,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,0.694,201122,0.712,1rIKgCH4H52lrvDcz50hS8,0.0,7,0.211,-3.923,0,0.046,98.022,4,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,audio_features,spotify:track:1rIKgCH4H52lrvDcz50hS8,0.799,80,Lush Life,Zara Larsson,electronic
60,0.147,https://api.spotify.com/v1/audio-analysis/42ftjU4cTN5UTRksyqBKZJ,0.771,218440,0.76,42ftjU4cTN5UTRksyqBKZJ,0.0,4,0.053,-5.459,0,0.0514,119.0,4,https://api.spotify.com/v1/tracks/42ftjU4cTN5UTRksyqBKZJ,audio_features,spotify:track:42ftjU4cTN5UTRksyqBKZJ,0.881,20,Cake By The Ocean,DNCE,pop
61,0.246,https://api.spotify.com/v1/audio-analysis/1ip2IGDWMrUmlaepEbWlL8,0.255,250267,0.652,1ip2IGDWMrUmlaepEbWlL8,0.0,5,0.119,-5.909,0,0.0614,189.633,4,https://api.spotify.com/v1/tracks/1ip2IGDWMrUmlaepEbWlL8,audio_features,spotify:track:1ip2IGDWMrUmlaepEbWlL8,0.281,63,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,house
62,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,0.0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.566,83,Ride,Twenty One Pilots,punk
63,0.109,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.501,195707,0.519,23L5CiUhw2jV1OIMwthR3S,0.0,4,0.454,-5.88,0,0.0409,133.99,4,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,audio_features,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.168,83,In the Name of Love,Martin Garrix,electronic
64,0.0606,https://api.spotify.com/v1/audio-analysis/7fJtPlEZKxu6gvkfBFc5tW,0.804,263373,0.65,7fJtPlEZKxu6gvkfBFc5tW,7.05e-05,7,0.102,-7.79,1,0.118,117.984,4,https://api.spotify.com/v1/tracks/7fJtPlEZKxu6gvkfBFc5tW,audio_features,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,0.397,68,Too Good,Drake,hip hop
65,0.0649,https://api.spotify.com/v1/audio-analysis/1fh2TfUOtOoXEE8qQynYEC,0.663,257280,0.712,1fh2TfUOtOoXEE8qQynYEC,0.0,1,0.119,-4.945,0,0.0381,122.014,4,https://api.spotify.com/v1/tracks/1fh2TfUOtOoXEE8qQynYEC,audio_features,spotify:track:1fh2TfUOtOoXEE8qQynYEC,0.48,21,Counting Stars,OneRepublic,rap
